match_id,radiant_win
886,0.226875366336
889,0.101256473215
904,0.644030958865
913,0.435572321277
928,0.709862319462
931,0.610468308298
932,0.67463968154
945,0.739875949113
953,0.851877673978
955,0.345024198806
970,0.533349081872
972,0.414594563208
978,0.575203646027
982,0.789533616172
983,0.721905885166
984,0.332961206184
987,0.546407967001
1000,0.618722998671
1006,0.600473059482
1014,0.747862131254
1030,0.538387019738
1037,0.726526951236
1044,0.612466540255
1046,0.794457180131
1048,0.401863974664
1053,0.861188658408
1057,0.693234086671
1077,0.883038582269
1085,0.963346832048
1087,0.73864659893
1088,0.734059367936
1096,0.107300474015
1098,0.959676562114
1100,0.103639790442
1113,0.717690829687
1119,0.725834804689
1127,0.510002080275
1142,0.362323388854
1148,0.351795805905
1157,0.205947608896
1158,0.767975263029
1163,0.411248088744
1167,0.656561215681
1168,0.335476239933
1181,0.0576929858873
1183,0.227805447467
1191,0.566285190084
1192,0.165113366457
1198,0.783588009129
1216,0.165180767327
1218,0.655248536882
1221,0.965148399801
1222,0.320384587455
1225,0.144910834592
1226,0.438799654102
1230,0.202769290106
1242,0.738878488878
1247,0.671147709323
1253,0.320981376736
1259,0.602698949678
1271,0.859897135303
1282,0.532675091198
1284,0.947743551819
1293,0.410682646647
1294,0.605561805513
1298,0.436264586354
1306,0.608553057546
1316,0.716207041931
1321,0.312117143461
1331,0.433437886628
1336,0.184731366292
1341,0.549476318409
1348,0.50741966993
1356,0.857232433955
1384,0.274507163447
1389,0.612321922286
1391,0.616717860197
1413,0.801367447556
1419,0.620173613707
1426,0.829224321036
1440,0.663548442616
1445,0.58270389995
1465,0.409416107387
1470,0.481361180757
1472,0.471423562994
1484,0.552444686953
1485,0.103629401866
1486,0.892902883186
1488,0.564654861506
1498,0.0393947900607
1508,0.652031994286
1518,0.843934622571
1526,0.225931455965
1527,0.759302136074
1528,0.225854819997
1540,0.62718432963
1546,0.468738839506
1551,0.788461244451
1564,0.742351278537
1565,0.885052828272
1568,0.931168047869
1572,0.648861875434
1573,0.11182820523
1581,0.417171473616
1585,0.890897448964
1588,0.258152518539
1595,0.220222314789
1596,0.264947274868
1603,0.298950265509
1615,0.613319545397
1621,0.462408956717
1623,0.25034236528
1630,0.413581510909
1636,0.666085569233
1642,0.212143760708
1654,0.746257961424
1657,0.882381551945
1665,0.393802530335
1666,0.781587200883
1676,0.728282256734
1678,0.522069889007
1683,0.507323340643
1685,0.0628690352511
1687,0.0150691731369
1690,0.215398798739
1702,0.395771551482
1703,0.235622950749
1714,0.305663963742
1716,0.570774192456
1726,0.178169051761
1748,0.297524787964
1750,0.206593536761
1762,0.949685569474
1765,0.107692835219
1767,0.536550980997
1773,0.341443449682
1774,0.184455474628
1776,0.652625387992
1782,0.829031544167
1799,0.500138586469
1803,0.49354763997
1811,0.406963339859
1820,0.448086279436
1823,0.794540130489
1864,0.691568151477
1871,0.525473073344
1874,0.0801516054487
1878,0.330095292218
1888,0.697852447234
1895,0.815160775546
1896,0.448167647772
1899,0.541331621942
1901,0.564838073152
1903,0.645196848098
1913,0.161330233795
1935,0.790176605108
1946,0.230871781631
1958,0.803534837787
1960,0.543750475978
1968,0.330245895548
1969,0.538229493023
1973,0.251169675478
1974,0.500516078253
1977,0.43252139704
1992,0.63268812051
1995,0.189568706085
2001,0.772014872535
2017,0.483776378556
2018,0.224396527025
2020,0.355944103773
2021,0.291735627406
2027,0.399270082873
2036,0.559443651747
2040,0.182253759529
2041,0.160061719851
2047,0.907961490263
2049,0.324095349621
2059,0.279590740266
2066,0.263602949887
2068,0.521448986561
2069,0.719763030494
2081,0.414336135881
2083,0.551718388587
2084,0.887575872639
2085,0.940123817007
2096,0.455077690565
2104,0.187193822555
2105,0.152175203727
2110,0.357351971412
2112,0.0865912954192
2115,0.518794076342
2120,0.14448863139
2121,0.131064386527
2125,0.855028534935
2128,0.618216631029
2129,0.381132545995
2138,0.556237761949
2159,0.727643709744
2160,0.205392756861
2180,0.655875658835
2181,0.5843704844
2183,0.729375784618
2189,0.148768663743
2192,0.440609069816
2193,0.899907245356
2197,0.11948826283
2201,0.42297314682
2206,0.838464430028
2208,0.817582264158
2210,0.67976362293
2212,0.691645845695
2220,0.569634463083
2226,0.508354522384
2227,0.0575315835985
2229,0.367562018406
2233,0.196330536351
2234,0.887969603496
2237,0.340272935173
2238,0.569588041288
2246,0.352134553362
2248,0.286220004378
2265,0.371109779976
2268,0.391166003683
2270,0.695238740754
2276,0.822185437341
2278,0.838486982811
2290,0.602076194002
2298,0.382147302375
2305,0.101507696803
2320,0.615576124314
2325,0.489896253048
2329,0.864806239664
2342,0.622429527724
2352,0.185744227138
2387,0.693890345307
2397,0.207672607605
2399,0.664461739957
2401,0.629010706356
2404,0.281147093233
2411,0.690694705131
2422,0.650471502944
2424,0.782402450334
2425,0.216386696286
2429,0.180286353273
2433,0.552178905271
2434,0.665521255457
2436,0.097483971239
2440,0.109181283138
2448,0.550802689652
2458,0.646262851551
2460,0.338515559068
2466,0.631203869774
2473,0.419884436685
2479,0.315917561982
2493,0.181402303667
2504,0.17980788253
2524,0.766082083469
2526,0.978686627876
2531,0.294041072228
2532,0.0706457632297
2546,0.494826030569
2561,0.856184475247
2565,0.157099120805
2570,0.567023574563
2579,0.60409023101
2581,0.207372214165
2592,0.753099747491
2593,0.376081194225
2594,0.274295134194
2618,0.793405283998
2628,0.390669599345
2638,0.457860147469
2647,0.624575737192
2654,0.716563888864
2655,0.546427185496
2669,0.209497005669
2674,0.543264219924
2677,0.682239615663
2687,0.357742492082
2689,0.239672059267
2694,0.658328721269
2702,0.278348190475
2704,0.925186094872
2706,0.892276749706
2712,0.0941366167775
2716,0.443030475772
2727,0.279627977456
2729,0.34237440466
2738,0.817069328143
2739,0.246354480112
2745,0.789113286138
2759,0.719537407567
2766,0.708508991697
2767,0.410640981139
2773,0.231796758133
2778,0.656453283863
2783,0.496023770643
2788,0.660573924355
2792,0.584243448878
2803,0.420137039732
2808,0.147055480531
2816,0.340011232433
2821,0.945825696606
2826,0.832472460055
2840,0.461108414547
2844,0.791718890579
2846,0.280965170725
2847,0.402854609721
2857,0.719840324709
2861,0.176622597611
2888,0.560160834457
2903,0.664502515805
2904,0.355435397567
2907,0.210047213816
2909,0.295307398612
2910,0.439132005264
2915,0.493500480604
2918,0.67999155866
2920,0.473572162098
2926,0.206491402906
2929,0.925617314767
2947,0.579065744127
2950,0.684535831497
2952,0.458688248698
2953,0.362647554359
2956,0.309974247932
2961,0.543722030458
2962,0.945000177939
2967,0.219852000366
2973,0.632557708502
2974,0.441438953704
2981,0.568302922515
3001,0.259599548875
3006,0.088781425982
3007,0.695226283678
3008,0.603270486922
3014,0.49581212194
3022,0.512332003844
3032,0.545646653824
3033,0.867283683478
3043,0.482099377687
3048,0.159879007349
3061,0.266473261544
3063,0.339188245131
3087,0.520793378113
3088,0.427111378758
3096,0.0645637872122
3102,0.112256790193
3111,0.620658716426
3119,0.728300792814
3122,0.64063048581
3126,0.67471073297
3131,0.372304244064
3132,0.391682822475
3145,0.863184400819
3154,0.677883676161
3178,0.5656754928
3186,0.329490748831
3187,0.509858330401
3189,0.376130545947
3191,0.907885759421
3192,0.940562237796
3199,0.44682718198
3211,0.488350659493
3224,0.414587770023
3225,0.442981131055
3231,0.522029298873
3235,0.480402350812
3237,0.613110268603
3240,0.123438916214
3242,0.553626643644
3254,0.802713023503
3256,0.428137906877
3257,0.379998013561
3289,0.546249153094
3294,0.392752669543
3301,0.406373511037
3302,0.338422118445
3314,0.3462115988
3326,0.543161202512
3332,0.764066246614
3345,0.550186880497
3349,0.664413569905
3357,0.78250210319
3380,0.481577662468
3389,0.684948548404
3397,0.911841094189
3399,0.580955711225
3407,0.819051235144
3411,0.268568832654
3413,0.522278298697
3417,0.265120775174
3418,0.0570205248797
3426,0.818202929025
3443,0.124985568703
3456,0.896893912597
3464,0.789864681047
3467,0.726771738031
3473,0.625379187214
3479,0.0870283419577
3481,0.853629917712
3492,0.562522166118
3498,0.911260237509
3499,0.394500239846
3505,0.713798785062
3529,0.443908840361
3535,0.371843964517
3540,0.262752214723
3561,0.697204591808
3564,0.910120364264
3574,0.528875919893
3590,0.764268489464
3592,0.260865770789
3596,0.894226044953
3604,0.212795336995
3620,0.707239404205
3623,0.240898404929
3632,0.762904492184
3641,0.306587876146
3647,0.206731275101
3653,0.106974202191
3656,0.390800707816
3667,0.673085833978
3672,0.42483910582
3683,0.666811028063
3695,0.453844986687
3717,0.490895238424
3736,0.294988093565
3740,0.304370317074
3753,0.44671223706
3769,0.620270868991
3771,0.557607133844
3787,0.894734317725
3790,0.366815401359
3792,0.828038072581
3801,0.274994787201
3806,0.719978622366
3812,0.0644016031705
3815,0.822205771119
3840,0.739268971514
3846,0.508378638411
3858,0.518323236423
3872,0.278316366004
3873,0.189894644593
3874,0.591039559982
3876,0.852630095853
3880,0.61857537117
3882,0.411978263062
3894,0.639983413135
3901,0.830065120411
3902,0.72336395949
3908,0.821614867055
3919,0.275531399406
3921,0.223607759757
3922,0.365795419421
3924,0.0578458098432
3939,0.836387242445
3952,0.423631513601
3959,0.417592643965
3964,0.215491989922
3972,0.681683857905
3978,0.91806870826
3979,0.494366553778
3988,0.0494824976552
3989,0.817240740531
3991,0.728618655278
3996,0.931692970465
4005,0.258693005559
4012,0.444133613862
4013,0.313111150669
4014,0.068481962968
4018,0.484113470999
4027,0.399829300124
4030,0.223772687624
4035,0.384670944029
4036,0.883093379244
4046,0.858625666315
4059,0.283452252184
4066,0.376885910667
4082,0.532259647109
4090,0.710055682086
4100,0.927117426158
4107,0.500645783686
4109,0.0721198475357
4110,0.475539710479
4121,0.448442771591
4123,0.312075902963
4124,0.772921933528
4129,0.893684250929
4136,0.534581658899
4139,0.406867280122
4145,0.568078035575
4154,0.473591293271
4156,0.864511682978
4161,0.425993352259
4165,0.520627032247
4169,0.425030633799
4188,0.696631335735
4195,0.379196776004
4204,0.923645691216
4211,0.773315967855
4213,0.665721599434
4218,0.352189637962
4220,0.821963262737
4222,0.0407184954224
4227,0.605332736885
4229,0.913516790779
4233,0.473722400028
4239,0.82348526767
4242,0.536748331432
4249,0.635464479397
4260,0.862459465763
4263,0.824170310576
4265,0.692447551747
4267,0.478749397186
4276,0.914689926221
4278,0.657621111613
4279,0.193196233635
4280,0.0467368723239
4281,0.35450199148
4282,0.735060024457
4288,0.144564813914
4306,0.457849542176
4308,0.245525698655
4309,0.455815276545
4313,0.49499750048
4320,0.996442268769
4324,0.405267671759
4334,0.65770041997
4341,0.39068644069
4349,0.191712065024
4353,0.609287634978
4354,0.502078983591
4356,0.259113727502
4366,0.388770468336
4371,0.699725224503
4375,0.410239587483
4377,0.847358586877
4384,0.169240783885
4389,0.363310838482
4394,0.421957805669
4409,0.511083661396
4411,0.616607479393
4416,0.364701161508
4437,0.438399966403
4442,0.361368638411
4443,0.445627650317
4449,0.384956739628
4457,0.368563343988
4459,0.499746341559
4472,0.228452369694
4475,0.666501372702
4476,0.798796779294
4482,0.46642516373
4519,0.0386731265039
4533,0.660900399156
4537,0.121012222537
4538,0.250490515645
4541,0.294191390114
4556,0.85256752834
4558,0.661707723223
4567,0.65394006819
4586,0.320332225477
4596,0.611369691888
4615,0.759600489951
4617,0.285848414699
4619,0.374755553007
4623,0.130051895204
4643,0.33163602076
4644,0.08180189189
4645,0.537743773681
4655,0.0662224270861
4658,0.773825400051
4667,0.0710649446098
4669,0.483097614562
4674,0.376898643338
4691,0.103981641843
4704,0.482147000657
4708,0.742028938016
4733,0.900189049337
4745,0.125626621718
4748,0.238919072832
4749,0.243328349671
4755,0.424384312864
4760,0.566797513472
4762,0.467496110162
4763,0.367959635328
4771,0.717428694273
4772,0.667954294713
4782,0.895669416862
4786,0.13854364039
4792,0.563509012742
4798,0.524323252754
4803,0.162015731591
4817,0.706183351928
4818,0.543917339555
4825,0.0683207141551
4832,0.121729930891
4834,0.721354695192
4836,0.160046573352
4837,0.661288015193
4852,0.144299425601
4853,0.421542281903
4858,0.142470022516
4862,0.586289552674
4888,0.28045116067
4889,0.806481352304
4893,0.498472194302
4897,0.85078791128
4909,0.243244407856
4952,0.546331533163
4961,0.490483267238
4969,0.807907802029
4972,0.447519931845
4998,0.303636237384
5029,0.818554249115
5031,0.357126767136
5041,0.229931350281
5044,0.431275621512
5045,0.536451865295
5047,0.247255455446
5050,0.953002156778
5051,0.173112584418
5056,0.365892974137
5060,0.632137811823
5061,0.864910270297
5064,0.418076912654
5069,0.883025984142
5073,0.504349100202
5074,0.905553657597
5077,0.0831049096003
5099,0.42474545051
5120,0.869624162713
5125,0.643602998548
5137,0.144167970359
5146,0.655042133302
5148,0.646734136562
5155,0.272556668525
5178,0.225992907176
5187,0.895192219053
5188,0.487847307937
5198,0.176827376126
5205,0.220379473707
5210,0.226807297506
5212,0.330253414848
5214,0.261804991167
5215,0.489000976185
5217,0.122267272074
5219,0.022294373624
5227,0.314960593463
5233,0.823165955092
5241,0.521977740281
5257,0.660846395573
5259,0.278870293678
5262,0.282840437887
5266,0.36153455665
5275,0.51936408899
5291,0.586818559646
5299,0.455757274705
5302,0.504540551433
5304,0.628450364224
5310,0.371056188768
5325,0.214431251658
5332,0.653288634706
5341,0.334300440552
5343,0.581431544331
5349,0.24340220014
5350,0.366708378218
5365,0.782346009648
5367,0.426398294941
5372,0.200491165493
5385,0.477498852094
5392,0.386293920766
5399,0.250131586515
5402,0.881414107216
5407,0.624933276537
5411,0.504869945483
5415,0.582717529019
5423,0.58890854761
5426,0.147659601723
5437,0.573511016365
5440,0.280663142885
5445,0.743081401707
5454,0.21696573876
5460,0.793913332914
5470,0.708938807222
5472,0.226746828333
5480,0.0799233611498
5484,0.0316672653519
5485,0.930760375231
5497,0.715750913741
5501,0.673595514786
5513,0.548895516094
5563,0.304509355437
5564,0.440508458285
5570,0.611901374925
5582,0.316442303689
5616,0.647929121313
5617,0.514922680717
5619,0.393396289702
5626,0.63392744337
5628,0.201143716847
5629,0.516220634092
5630,0.391855604385
5634,0.288988218539
5646,0.18115282447
5650,0.427406260094
5664,0.915241471441
5666,0.795996917519
5678,0.936365409037
5687,0.245340735474
5691,0.683856542194
5694,0.57043355055
5703,0.347496259232
5709,0.190628323122
5711,0.186798657113
5718,0.456969803622
5724,0.7621030416
5725,0.254684156211
5726,0.31265782645
5728,0.815551271578
5753,0.68866429205
5758,0.213631647502
5759,0.219346487359
5766,0.248048313769
5772,0.259420824721
5775,0.265452522659
5780,0.796718665989
5782,0.597864585326
5784,0.59030837433
5804,0.636235393961
5808,0.792695145413
5809,0.377614022678
5815,0.431823251627
5817,0.596055900057
5825,0.446148939057
5833,0.549396553241
5838,0.332030768877
5840,0.543733685429
5846,0.598402012944
5848,0.515468738468
5851,0.810469690726
5867,0.299905698859
5869,0.432477656472
5870,0.392978344771
5871,0.668924719229
5873,0.341295478678
5875,0.334787954975
5876,0.62093693168
5879,0.870629821066
5880,0.384853861769
5881,0.173453952204
5887,0.446833369394
5891,0.58536134258
5893,0.518409084175
5907,0.762233484704
5909,0.241052070164
5915,0.0482718828526
5917,0.519829564601
5918,0.117628729844
5929,0.62880999677
5935,0.778092574811
5938,0.327575567036
5940,0.416805937786
5942,0.125064032645
5950,0.612739886434
5963,0.150972705984
5968,0.530662161342
5969,0.789904850635
5970,0.386380455106
5978,0.403807718791
5987,0.775343465937
5990,0.274155935815
5997,0.877781406334
5998,0.437901955255
6001,0.41945693558
6004,0.6229623907
6005,0.23924374605
6011,0.54301677802
6013,0.70797915813
6029,0.476767330099
6043,0.380020980397
6045,0.15362496382
6049,0.222460294621
6051,0.703682616931
6064,0.521042815798
6066,0.0778680870268
6071,0.866315708599
6078,0.441550606911
6085,0.268744267101
6086,0.71605415359
6095,0.321090671309
6103,0.245183507436
6105,0.291271020566
6106,0.803160203882
6107,0.408365351864
6111,0.712117138665
6114,0.799886385509
6118,0.518513607134
6139,0.0822876782814
6140,0.431592144743
6147,0.62176260784
6153,0.845521721109
6156,0.611676068645
6158,0.352914384369
6163,0.333127782371
6165,0.535924920705
6176,0.595853903988
6178,0.585128369196
6182,0.391279249821
6199,0.172994405975
6207,0.242179257135
6220,0.457679380567
6223,0.41148567887
6227,0.220190801273
6235,0.699678400113
6246,0.560625427887
6259,0.195795971284
6267,0.668287598993
6278,0.826912398789
6287,0.911992629878
6307,0.631265565225
6312,0.861397515565
6314,0.471884548611
6315,0.427201135012
6316,0.0990317255029
6321,0.565007168715
6324,0.742507422247
6325,0.967714000286
6332,0.70663575273
6336,0.492070511441
6337,0.545263009349
6341,0.686965005482
6349,0.796581272592
6353,0.348773574772
6362,0.692180441169
6371,0.34744512604
6386,0.174725622509
6387,0.626373440407
6388,0.705632947079
6389,0.753169293627
6391,0.629326445481
6410,0.328725850711
6413,0.335938865643
6421,0.40996625553
6428,0.626670679741
6429,0.499014720974
6433,0.445529047449
6438,0.527009135852
6439,0.589269251369
6442,0.678350530909
6444,0.674962048591
6451,0.763385699386
6456,0.412664496594
6461,0.829087977852
6478,0.539594848897
6483,0.107923155031
6488,0.417540821781
6489,0.656083424561
6498,0.894914343405
6501,0.192526756391
6505,0.540531390574
6513,0.13448930658
6515,0.482298523871
6531,0.695027513625
6562,0.416954323243
6564,0.653603269518
6572,0.814445540729
6574,0.395062085534
6586,0.737515215271
6588,0.167464334642
6601,0.573125844665
6608,0.61902810848
6611,0.130867759571
6614,0.156810192554
6617,0.291112432774
6628,0.479273491155
6632,0.333486288368
6642,0.424609423659
6643,0.867341528081
6660,0.539341924563
6667,0.0368096082977
6671,0.10164605975
6682,0.636815154995
6699,0.790013511737
6702,0.549233115818
6703,0.946218845758
6705,0.290974948203
6707,0.330505796636
6709,0.70331153715
6718,0.200055233086
6720,0.451321395518
6721,0.39630823237
6725,0.205777137438
6726,0.455802096623
6727,0.269148222419
6760,0.425592769706
6788,0.66917926008
6791,0.36620783823
6793,0.0670420032838
6794,0.281843667827
6808,0.433854319071
6809,0.787570248795
6810,0.815870480133
6819,0.699562948998
6820,0.828030573384
6829,0.238369840226
6831,0.217852092347
6833,0.965422178149
6847,0.926851671283
6856,0.703710737527
6858,0.190221913156
6860,0.572542088333
6866,0.524442356964
6871,0.625678483492
6872,0.425519251474
6877,0.487641873392
6878,0.744678037743
6879,0.474324955931
6880,0.667201589513
6886,0.80008240745
6894,0.568835808602
6897,0.291916945119
6906,0.576354637546
6916,0.557505879882
6919,0.691136914024
6939,0.724170944513
6958,0.849331178321
6959,0.525833834958
6967,0.817183078914
6989,0.934947479823
7000,0.525134533914
7004,0.424068022578
7006,0.732572263161
7007,0.442034011289
7008,0.860205395322
7027,0.746653584805
7055,0.667459123182
7059,0.706869650778
7066,0.409597885492
7067,0.553847940193
7073,0.65694394855
7080,0.616091592732
7089,0.475047642603
7099,0.115963552011
7109,0.616289018734
7134,0.572887727679
7138,0.624249455135
7139,0.418722100037
7142,0.227784901546
7151,0.35500336045
7153,0.284152137768
7169,0.313898576663
7185,0.39372978766
7193,0.213391603629
7200,0.919298144776
7216,0.570411719991
7221,0.856140410159
7223,0.633329957435
7236,0.665829695274
7237,0.629426269151
7244,0.32966907799
7245,0.723120344569
7251,0.346683575063
7252,0.754542594028
7264,0.705898241591
7284,0.445194285171
7301,0.602003943836
7304,0.603181900191
7307,0.612543672191
7308,0.407288111295
7315,0.702262655319
7323,0.289578306746
7324,0.283287120739
7326,0.520301518309
7330,0.766614576302
7367,0.743904017032
7371,0.739285084539
7389,0.57518193401
7394,0.274878446114
7404,0.509945105506
7410,0.314704620187
7423,0.0242589303884
7434,0.28764177608
7438,0.233064807541
7449,0.293909669929
7461,0.453756324149
7464,0.726613458252
7465,0.62751094499
7469,0.626738171827
7472,0.656714652813
7474,0.118429831651
7492,0.162028931656
7496,0.678624996509
7499,0.66889238913
7507,0.803728433361
7513,0.73633393939
7515,0.585819921437
7535,0.706027893265
7542,0.61556172333
7568,0.583933310926
7578,0.75607061441
7586,0.899105559934
7587,0.405106486024
7593,0.251637285067
7608,0.755327813173
7613,0.212342496824
7617,0.452594464887
7624,0.74150770471
7627,0.688951643163
7630,0.562447237232
7634,0.276477185801
7644,0.642639248814
7651,0.325087713529
7655,0.549777479902
7659,0.510915647458
7665,0.308549295605
7666,0.879657700225
7675,0.448192522363
7678,0.197568569658
7689,0.214056081242
7695,0.711726788951
7696,0.299228295215
7708,0.0548699939203
7725,0.810473902118
7731,0.389736873593
7737,0.192348462225
7739,0.717915730845
7758,0.623196146654
7763,0.219454073535
7769,0.50730799803
7775,0.639484959804
7783,0.391131622553
7787,0.0780474631855
7788,0.587484044832
7792,0.653416140626
7797,0.757893128572
7798,0.628119860684
7800,0.424267389415
7801,0.662026368256
7806,0.580972463626
7821,0.194124952575
7829,0.695345466581
7834,0.386112312207
7835,0.369883163846
7836,0.303709297847
7848,0.477116038536
7849,0.134314460564
7859,0.617557604972
7861,0.655422435037
7873,0.0369164741467
7874,0.702968704019
7884,0.506004090523
7890,0.826300315039
7891,0.529114769676
7894,0.314568072604
7895,0.196396350341
7910,0.636556384775
7913,0.785954231485
7923,0.791381741353
7929,0.710062800975
7939,0.864411720781
7950,0.489248119186
7960,0.873425889516
7968,0.838639958274
7972,0.68183213913
7974,0.440257293803
7991,0.254609567288
8000,0.533927257784
8001,0.612131144414
8012,0.582036725808
8018,0.101577782203
8019,0.395349343072
8024,0.675228024567
8038,0.822196888278
8043,0.540793939889
8054,0.123908730161
8055,0.207940165207
8056,0.172108938751
8058,0.150641849373
8064,0.121542518673
8073,0.477143603165
8077,0.541873029027
8084,0.815155315338
8086,0.366978079744
8087,0.530092947929
8090,0.544499380013
8097,0.929584495456
8100,0.659008479615
8105,0.644289446777
8110,0.399994007264
8114,0.0686579644803
8116,0.344054341271
8129,0.313731844534
8138,0.110110488819
8142,0.248898053614
8148,0.831331046944
8151,0.550213533581
8161,0.600445549374
8170,0.54060543735
8181,0.572180011209
8182,0.639993091161
8185,0.38637478945
8186,0.699442151253
8189,0.744841919265
8196,0.545648698173
8219,0.311580095467
8230,0.687207168511
8240,0.381446422936
8241,0.163540829016
8246,0.608846999356
8251,0.170593618288
8254,0.135685852809
8258,0.0973778030383
8259,0.491240489477
8264,0.778227953243
8275,0.907429269343
8277,0.195796952178
8282,0.474079888931
8283,0.711322562184
8290,0.395074181302
8301,0.888509715863
8310,0.318753066127
8315,0.760798979523
8319,0.199299562118
8322,0.385757335014
8328,0.3269420172
8340,0.520860993478
8346,0.299989049839
8355,0.544021657651
8369,0.409980632015
8376,0.463826227795
8380,0.699983092845
8381,0.259071162123
8382,0.461163238724
8392,0.602085708074
8399,0.37359042283
8402,0.805623351237
8410,0.299876842494
8417,0.895339599521
8418,0.770130365717
8421,0.249940018007
8427,0.512258474654
8448,0.411876537265
8457,0.500106026863
8458,0.307210945032
8465,0.88166883427
8478,0.657566827114
8496,0.172828784299
8505,0.216848266464
8510,0.294721763412
8512,0.830079555859
8515,0.493521764494
8518,0.431624802088
8522,0.278589374674
8527,0.554124843872
8542,0.727503954418
8550,0.627397069536
8558,0.462349297163
8561,0.231170419502
8562,0.41768550619
8566,0.692021855431
8569,0.494061698159
8582,0.179780557768
8588,0.0808024906251
8592,0.0637059773703
8599,0.293495200597
8604,0.548227914936
8606,0.233209108979
8614,0.519346605183
8622,0.490818282674
8623,0.193872377126
8648,0.131979476789
8652,0.108198331222
8661,0.867271453008
8671,0.119490955821
8675,0.360217942564
8679,0.493058428363
8683,0.18386643444
8687,0.647442071988
8710,0.485192689916
8711,0.647345178776
8712,0.499314459472
8715,0.540259761099
8718,0.890482543026
8719,0.936010259497
8720,0.520100727081
8727,0.637022789974
8732,0.712000851979
8738,0.290032061394
8739,0.832514456627
8748,0.195303698233
8753,0.705451380702
8754,0.498555976756
8756,0.584110342011
8759,0.915788646461
8768,0.918304710658
8780,0.84391263257
8787,0.630081795699
8789,0.734658113763
8794,0.543217974415
8802,0.759458650924
8816,0.675571783911
8831,0.65764130362
8833,0.24908025925
8846,0.818952713081
8849,0.424059044663
8850,0.813625726509
8864,0.517724662092
8872,0.805669259406
8875,0.264927800338
8900,0.492994005164
8911,0.388241561933
8923,0.354079225365
8939,0.794337410817
8940,0.209156622555
8951,0.40721922718
8954,0.708544939908
8958,0.282144470259
8960,0.842665867733
8965,0.137869285403
8978,0.504189766481
8980,0.180938383192
8989,0.622680148361
8991,0.855013320074
8997,0.28164493868
9001,0.845703886221
9009,0.196146040834
9016,0.284750177915
9025,0.745105489719
9029,0.232530784394
9031,0.229119435583
9032,0.653787882389
9041,0.555320225761
9043,0.748754060876
9048,0.538677038703
9050,0.44234570834
9054,0.609088440749
9055,0.645136962082
9057,0.3487111424
9065,0.714701883043
9066,0.655742298377
9067,0.243800845643
9069,0.227727737455
9071,0.483398319018
9075,0.239714745796
9077,0.137383427217
9086,0.29998679278
9087,0.817704130637
9092,0.245819924695
9100,0.491339739873
9101,0.278632669168
9105,0.576612870324
9113,0.546887222548
9115,0.368514062132
9117,0.426383027242
9122,0.385247639108
9123,0.315897191821
9128,0.54311057036
9131,0.699345093063
9132,0.778272778685
9138,0.598717039505
9141,0.725110121293
